station_cd,station_g_cd,station_name,station_name_en,station_name_k,station_name_r,line_cd,pref_cd,post,address,address_en,lon,lat,open_ymd,close_ymd,e_status,e_sort,postcode,city_en,prefecture
2300134,2300134,京成臼井,Keisei Usui,,,23001,12,2850837,佐倉市王子台３-３０-３,Sakura shi Ouji dai 3 - 30 - 3,140.180796,35.730017,0000-00-00,0000-00-00,0,2300134,2850837,Sakura shi,Chiba ken
2300135,2300135,京成佐倉,Keisei Sakura,,,23001,12,2850014,佐倉市栄町１００１-５,Sakura shi Sakaechou 1001 - 5,140.229633,35.725205,0000-00-00,0000-00-00,0,2300135,2850014,Sakura shi,Chiba ken
2300136,2300136,大佐倉,Taisasou,,,23001,12,2850041,佐倉市大佐倉松山２７７,Sakura shi taisasou Matsuyama 277,140.25079,35.729908,0000-00-00,0000-00-00,0,2300136,2850041,Sakura shi,Chiba ken
2300137,2300137,京成酒々井,Keisei Shisui,,,23001,12,2850921,印旛郡酒々井町中川５６０-１,Inba gun Shisui chou Nakagawa 560 - 1,140.270132,35.736867,0000-00-00,0000-00-00,0,2300137,2850921,Inba gun Shisui machi,Chiba ken
2300138,2300138,宗吾参道,Sougo sandou,,,23001,12,2850907,印旛郡酒々井町下岩橋字仲田４３２-３,Inba gun Shisui chouka Iwahashi ji Nakata 432 - 3,140.280975,35.752669,0000-00-00,0000-00-00,0,2300138,2850907,Inba gun Shisui machi,Chiba ken
2300139,2300139,公津の杜,Kou Tsu no mori,,,23001,12,2860048,成田市公津の杜４-１１-２,Narita shikou Tsu no mori 4 - 11 - 2,140.294904,35.760446,0000-00-00,0000-00-00,0,2300139,2860048,Narita shi,Chiba ken
2300140,1132703,京成成田,Keisei Narita,,,23001,12,2860033,成田市花崎町８１４,Narita shi Hanasaki machi 814,140.315473,35.776308,0000-00-00,0000-00-00,0,2300140,2860033,Narita shi,Chiba ken
2300141,2300141,東成田,Higashi Narita,,,23001,12,2860104,成田市古込字込前１２４,Narita Ichikokomi jikomi mae 124,140.387225,35.770091,0000-00-00,0000-00-00,0,2300141,2860104,Narita shi,Chiba ken
2300142,1132813,空港第２ビル（第２旅客ターミナル）,Kuukou dai2 building (dai2 ryokaku terminal),,,23001,12,2820004,千葉県成田市古込字古込1-1,Chiba ken Narita Ichikokomi ji furukomi 1 - 1,140.387163,35.773693,0000-00-00,0000-00-00,0,2300142,2820004,Narita shi,Chiba ken
2300143,1132705,成田空港（第１旅客ターミナル）,Narita kuukou (dai1 ryokaku terminal),,,23001,12,2820011,千葉県成田市三里塚御料牧場1-1,Chiba ken Narita shi sanri tsuka goryou bokujou 1 - 1,140.384644,35.763983,0000-00-00,0000-00-00,0,2300143,2820011,Narita shi,Chiba ken
2300201,2100203,押上（スカイツリー前）,Oshiage (sky tree mae),,,23002,13,1310045,墨田区押上一丁目,Sumida ku Oshiage ichi choume,139.812935,35.710702,0000-00-00,0000-00-00,0,2300201,1310045,Sumida ku,Tokyo to
2300202,2300202,京成曳舟,Keisei Hikifune,,,23002,13,1310046,墨田区京島１-３９-１,Sumida ku Kyoujima 1 - 39 - 1,139.820012,35.718441,0000-00-00,0000-00-00,0,2300202,1310046,Sumida ku,Tokyo to
2300203,2300203,八広,Yahiro,,,23002,13,1310041,墨田区八広６-２５-２０,Sumida ku Yahiro 6 - 25 - 20,139.828738,35.727687,0000-00-00,0000-00-00,0,2300203,1310041,Sumida ku,Tokyo to
2300204,2300204,四ツ木,Yotsugi,,,23002,13,1240011,葛飾区四つ木１-１-１,Katsushika ku Yotsugi 1 - 1 - 1,139.834918,35.731962,0000-00-00,0000-00-00,0,2300204,1240011,Katsushika ku,Tokyo to
2300205,2300205,京成立石,Keisei Risshaku,,,23002,13,1240012,葛飾区立石４-２４-１,Katsushika ku Tateishi 4 - 24 - 1,139.848558,35.738281,0000-00-00,0000-00-00,0,2300205,1240012,Katsushika ku,Tokyo to
2300206,2300109,青砥,Aoto,,,23002,13,1250062,東京都葛飾区青戸三丁目36番1号,Tokyo to Katsushika ku Aoto san choume 36 ban 1 gou,139.856292,35.745883,0000-00-00,0000-00-00,0,2300206,1250062,Katsushika ku,Tokyo to
2300207,2300110,京成高砂,Keisei Takasago,,,23002,13,1250054,東京都葛飾区高砂五丁目28-1,Tokyo to Katsushika ku Takasago go choume 28 - 1,139.866875,35.750932,0000-00-00,0000-00-00,0,2300207,1250054,Katsushika ku,Tokyo to
2300301,2300110,京成高砂,Keisei Takasago,,,23003,13,1250054,東京都葛飾区高砂五丁目28-1,Tokyo to Katsushika ku Takasago go choume 28 - 1,139.866875,35.750932,0000-00-00,0000-00-00,0,2300301,1250054,Katsushika ku,Tokyo to
2300302,2300302,柴又,Shibamata,,,23003,13,1250052,葛飾区柴又４-８-１４,Katsushika ku Shibamata 4 - 8 - 14,139.875188,35.756323,0000-00-00,0000-00-00,0,2300302,1250052,Katsushika ku,Tokyo to
2300303,1132008,京成金町,Keisei Kanamachi,,,23003,13,1250042,葛飾区金町５-３７-９,Katsushika ku Kanamachi 5 - 37 - 9,139.870387,35.768471,0000-00-00,0000-00-00,0,2300303,1250042,Katsushika ku,Tokyo to
2300401,2300126,京成津田沼,Keisei Tsudanuma,,,23004,12,2750016,習志野市津田沼３-１-１,Narashino shi Tsudanuma 3 - 1 - 1,140.024823,35.68364,0000-00-00,0000-00-00,0,2300401,2750016,Narashino shi,Chiba ken
2300402,1131334,京成幕張本郷,Keisei Makuhari Hongou,,,23004,12,2620033,千葉市花見川区幕張本郷１-１-３,Chiba shi Hanamigawa ku Makuhari Hongou 1 - 1 - 3,140.042091,35.672551,1991-08-07,0000-00-00,0,2300402,2620033,Chiba shi Hanamigawa ku,Chiba ken
2300403,1131335,京成幕張,Keisei Makuhari,,,23004,12,2620032,千葉市花見川区幕張町４-６０１,Chiba shi Hanamigawa ku Makuhari chou 4 - 601,140.05591,35.66078,0000-00-00,0000-00-00,0,2300403,2620032,Chiba shi Hanamigawa ku,Chiba ken
2300404,2300404,検見川,Kemigawa,,,23004,12,2620023,千葉市花見川区検見川町１-７９１,Chiba shi Hanamigawa ku Kemigawachou 1 - 791,140.066656,35.652512,0000-00-00,0000-00-00,0,2300404,2620023,Chiba shi Hanamigawa ku,Chiba ken
2300405,2300405,京成稲毛,Keisei Inage,,,23004,12,2630034,千葉市稲毛区稲毛３-１-１７,Chiba shi Inage ku Inage 3 - 1 - 17,140.085505,35.637783,0000-00-00,0000-00-00,0,2300405,2630034,Chiba shi Inage ku,Chiba ken
2300406,2300406,みどり台,Midori dai,,,23004,12,2630023,千葉市稲毛区緑町１-７-１,Chiba shi Inage ku Midorichou 1 - 7 - 1,140.097413,35.624994,0000-00-00,0000-00-00,0,2300406,2630023,Chiba shi Inage ku,Chiba ken
2300407,2300407,西登戸,Nishi Noborito,,,23004,12,2600032,千葉市中央区登戸町４-９-１,Chiba shi Chuuou ku Noborito chou 4 - 9 - 1,140.102801,35.617615,0000-00-00,0000-00-00,0,2300407,2600032,Chiba shi Chuuou ku,Chiba ken
2300408,2300408,新千葉,ShinChiba,,,23004,12,2600032,千葉市中央区登戸町２-１０-１５,Chiba shi Chuuou ku Noborito chou 2 - 10 - 15,140.108557,35.612455,0000-00-00,0000-00-00,0,2300408,2600032,Chiba shi Chuuou ku,Chiba ken
2300409,1131339,京成千葉,Keisei Chiba,,,23004,12,2600028,千葉市中央区新町２５０-３,Chiba shi Chuuou ku Shinmachi 250 - 3,140.114273,35.6116,0000-00-00,0000-00-00,0,2300409,2600028,Chiba shi Chuuou ku,Chiba ken
2300410,2300410,千葉中央,Chiba chuuou,,,23004,12,2600014,千葉市中央区本千葉町１５-１,Chiba shi Chuuou ku hon Chiba chou 15 - 1,140.117809,35.607354,0000-00-00,0000-00-00,0,2300410,2600014,Chiba shi Chuuou ku,Chiba ken
2300501,2300410,千葉中央,Chiba chuuou,,,23005,12,2600014,千葉市中央区本千葉町１５-１,Chiba shi Chuuou ku hon Chiba chou 15 - 1,140.117809,35.607354,0000-00-00,0000-00-00,0,2300501,2600014,Chiba shi Chuuou ku,Chiba ken
2300502,2300502,千葉寺,Chiba tera,,,23005,12,2600844,千葉市中央区千葉寺町９１２-１,Chiba shi Chuuou ku Chiba teramachi 912 - 1,140.132236,35.590311,0000-00-00,0000-00-00,0,2300502,2600844,Chiba shi Chuuou ku,Chiba ken
2300503,2300503,大森台,Oomori dai,,,23005,12,2600811,千葉市中央区大森町４６３-３,Chiba shi Chuuou ku Oomori chou 463 - 3,140.149398,35.584126,0000-00-00,0000-00-00,0,2300503,2600811,Chiba shi Chuuou ku,Chiba ken
2300504,2300504,学園前,Gakuen mae,,,23005,12,2660032,千葉市緑区おゆみ野中央１-１４-２,Chiba shi Midori ku Oyumino chuuou 1 - 14 - 2,140.158416,35.560364,0000-00-00,0000-00-00,0,2300504,2660032,Chiba shi Midori ku,Chiba ken
2300505,2300505,おゆみ野,Oyumino,,,23005,12,2660033,千葉市緑区おゆみ野南３-２７-１,Chiba shi Midori ku Oyumino minami 3 - 27 - 1,140.166264,35.550029,0000-00-00,0000-00-00,0,2300505,2660033,Chiba shi Midori ku,Chiba ken
2300506,2300506,ちはら台,Chi ha ra dai,,,23005,12,2900000,市原市ちはら台７-８７,Ichihara shi chi ha ra dai 7 - 87,140.17029,35.534017,0000-00-00,0000-00-00,0,2300506,2900000,Ichihara shi,Chiba ken
2300601,2300101,京成上野,Keisei Ueno,,,23006,13,1100007,東京都台東区上野公園1-60,Tokyo to Taitou ku Ueno kouen 1 - 60,139.773571,35.711232,1933-12-10,0000-00-00,0,2300601,1100007,Taitou ku,Tokyo to
2300602,1130218,日暮里,Nippori,,,23006,13,1160013,東京都荒川区西日暮里二丁目19-1,Tokyo to Arakawa ku Nishinippori ni choume 19 - 1,139.771287,35.727908,1931-12-19,0000-00-00,0,2300602,1160013,Arakawa ku,Tokyo to
2300603,2300109,青砥,Aoto,,,23006,13,1250062,東京都葛飾区青戸三丁目36番1号,Tokyo to Katsushika ku Aoto san choume 36 ban 1 gou,139.856292,35.745883,1928-11-01,0000-00-00,0,2300603,1250062,Katsushika ku,Tokyo to
2300604,2300110,京成高砂,Keisei Takasago,,,23006,13,1250054,東京都葛飾区高砂五丁目28-1,Tokyo to Katsushika ku Takasago go choume 28 - 1,139.866875,35.750932,0000-00-00,0000-00-00,0,2300604,1250054,Katsushika ku,Tokyo to
2300605,1130521,東松戸,Higashi Matsudo,,,23006,12,2702221,千葉県松戸市紙敷447,Chiba ken Matsudo shishishiki 447,139.942957,35.769954,1991-03-31,0000-00-00,0,2300605,2702221,Matsudo shi,Chiba ken
2300606,2100430,新鎌ヶ谷,Shinkamagaya,,,23006,12,2730107,千葉県鎌ケ谷市新鎌ケ谷一丁目13-1,Chiba ken Kamagaya shi shinKamagaya ichi choume 13 - 1,139.998361,35.779481,1991-03-31,0000-00-00,0,2300606,2730107,Kamagaya shi,Chiba ken
2300607,9934013,千葉ニュータウン中央,Chiba new town chuuou,,,23006,12,2701340,千葉県印西市中央南一丁目1390-1,Chiba ken Inzai shi Chuuou minami ichi choume 1390 - 1,140.116159,35.800175,1984-03-19,0000-00-00,0,2300607,2701340,Inzai shi,Chiba ken
2300608,9934015,印旛日本医大,Inba Nippon idai,,,23006,12,2701609,千葉県印西市若萩一丁目1,Chiba ken Inzai shi jakuHagi ichi choume 1,140.203112,35.787512,2000-07-22,0000-00-00,0,2300608,2701609,Inzai shi,Chiba ken
2300609,2300609,成田湯川,Narita Yukawa,,,23006,12,2860846,千葉県成田市松崎1620-1,Chiba ken Narita shi Matsuzaki 1620 - 1,140.291596,35.799115,2010-07-17,0000-00-00,0,2300609,2860846,Narita shi,Chiba ken
2300610,1132813,空港第２ビル（第２旅客ターミナル）,Kuukou dai2 building (dai2 ryokaku terminal),,,23006,12,2820004,千葉県成田市古込字古込1-1,Chiba ken Narita Ichikokomi ji furukomi 1 - 1,140.387163,35.773693,1992-12-03,0000-00-00,0,2300610,2820004,Narita shi,Chiba ken
2300611,1132705,成田空港（第１旅客ターミナル）,Narita kuukou (dai1 ryokaku terminal),,,23006,12,2820011,千葉県成田市三里塚御料牧場1-1,Chiba ken Narita shi sanri tsuka goryou bokujou 1 - 1,140.384644,35.763983,1991-03-19,0000-00-00,0,2300611,2820011,Narita shi,Chiba ken
2400101,1130208,新宿,Shinjuku,,,24001,13,1600023,東京都新宿区西新宿一丁目1-4,Tokyo to Shinjuku ku Nishishinjuku ichi choume 1 - 4,139.699187,35.690163,0000-00-00,0000-00-00,0,2400101,1600023,Shinjuku ku,Tokyo to
2400104,2400104,笹塚,Sasazuka,,,24001,13,1510073,渋谷区笹塚１-５６-７,Shibuya ku Sasazuka 1 - 56 - 7,139.667251,35.673758,0000-00-00,0000-00-00,0,2400104,1510073,Shibuya ku,Tokyo to
2400105,2400105,代田橋,Daita hashi,,,24001,13,1560041,世田谷区大原２-１８-９,Setagaya ku Oohara 2 - 18 - 9,139.659413,35.671092,0000-00-00,0000-00-00,0,2400105,1560041,Setagaya ku,Tokyo to
2400106,2400106,明大前,Meidai mae,,,24001,13,1560043,世田谷区松原２-４５-１,Setagaya ku Matsubara 2 - 45 - 1,139.650352,35.668758,0000-00-00,0000-00-00,0,2400106,1560043,Setagaya ku,Tokyo to
2400107,2400107,下高井戸,Shimotakai to,,,24001,13,1560043,世田谷区松原３-２９-１７,Setagaya ku Matsubara 3 - 29 - 17,139.641372,35.66615,0000-00-00,0000-00-00,0,2400107,1560043,Setagaya ku,Tokyo to
2400108,2400108,桜上水,Sakurajousui,,,24001,13,1560045,世田谷区桜上水５-２９-５２,Setagaya ku Sakurajousui 5 - 29 - 52,139.63129,35.66768,0000-00-00,0000-00-00,0,2400108,1560045,Setagaya ku,Tokyo to
2400109,2400109,上北沢,Kamikitazawa,,,24001,13,1560057,世田谷区上北沢４-１４-３,Setagaya ku Kamikitazawa 4 - 14 - 3,139.62329,35.668857,0000-00-00,0000-00-00,0,2400109,1560057,Setagaya ku,Tokyo to
2400110,2400110,八幡山,Yawata yama,,,24001,13,1680074,杉並区上高井戸１-１-１１,Suginami ku Kamitakai to 1 - 1 - 11,139.614927,35.669982,0000-00-00,0000-00-00,0,2400110,1680074,Suginami ku,Tokyo to
2400111,2400111,芦花公園,Roka kouen,,,24001,13,1570062,世田谷区南烏山３-１-１６,Setagaya ku minami Karasuyama 3 - 1 - 16,139.608247,35.670479,0000-00-00,0000-00-00,0,2400111,1570062,Setagaya ku,Tokyo to
2400112,2400112,千歳烏山,Chitose Karasuyama,,,24001,13,1570062,世田谷区南烏山６-１-１,Setagaya ku minami Karasuyama 6 - 1 - 1,139.60067,35.667921,0000-00-00,0000-00-00,0,2400112,1570062,Setagaya ku,Tokyo to
2400113,2400113,仙川,Sengawa,,,24001,13,1820002,調布市仙川町１-４３,Choufu shi Sengawachou 1 - 43,139.584908,35.662257,0000-00-00,0000-00-00,0,2400113,1820002,Choufu shi,Tokyo to
2400114,2400114,つつじヶ丘,Tsutsujigaoka,,,24001,13,1820006,東京都調布市西つつじヶ丘三丁目35-1,Tokyo to Choufu shi nishi Tsutsujigaoka san choume 35 - 1,139.575103,35.657936,0000-00-00,0000-00-00,0,2400114,1820006,Choufu shi,Tokyo to
2400115,2400115,柴崎,Shibazaki,,,24001,13,1820007,調布市菊野台２-６７-１１,Choufu shi Kikuno dai 2 - 67 - 11,139.56658,35.653997,0000-00-00,0000-00-00,0,2400115,1820007,Choufu shi,Tokyo to
2400116,2400116,国領,Kokuryou,,,24001,13,1820022,調布市国領町３-１８-１,Choufu shi kokuryou chou 3 - 18 - 1,139.558036,35.650087,0000-00-00,0000-00-00,0,2400116,1820022,Choufu shi,Tokyo to
2400117,2400117,布田,Nunota,,,24001,13,1820022,調布市国領町５-６７-１,Choufu shi kokuryou chou 5 - 67 - 1,139.551557,35.649904,0000-00-00,0000-00-00,0,2400117,1820022,Choufu shi,Tokyo to
2400118,2400118,調布,Choufu,,,24001,13,1820024,調布市布田４-３２-１,Choufu shi Nunota 4 - 32 - 1,139.543988,35.652181,0000-00-00,0000-00-00,0,2400118,1820024,Choufu shi,Tokyo to
2400119,2400119,西調布,Nishi Choufu,,,24001,13,1820035,調布市上石原１-２５-１７,Choufu shi Kamiishihara 1 - 25 - 17,139.529822,35.657169,0000-00-00,0000-00-00,0,2400119,1820035,Choufu shi,Tokyo to
2400120,2400120,飛田給,Hidakyuu,,,24001,13,1820036,調布市飛田給１-４２-１１,Choufu shi Hidakyuu 1 - 42 - 11,139.523666,35.660121,0000-00-00,0000-00-00,0,2400120,1820036,Choufu shi,Tokyo to
2400121,2400121,武蔵野台,Musashino dai,,,24001,13,1830011,府中市白糸台４-１８-４,Fuchuu shi Shiraitodai 4 - 18 - 4,139.511289,35.664159,0000-00-00,0000-00-00,0,2400121,1830011,Fuchuu shi,Tokyo to
2400122,2400122,多磨霊園,Tama reien,,,24001,13,1830015,府中市清水が丘３-２６-１１,Fuchuu shi Shimizu ga oka 3 - 26 - 11,139.502615,35.666197,0000-00-00,0000-00-00,0,2400122,1830015,Fuchuu shi,Tokyo to
2400123,2400123,東府中,Higashi Fuchuu,,,24001,13,1830015,府中市清水が丘１-８-３,Fuchuu shi Shimizu ga oka 1 - 8 - 3,139.495257,35.668766,0000-00-00,0000-00-00,0,2400123,1830015,Fuchuu shi,Tokyo to
2400124,2400124,府中,Fuchuu,,,24001,13,1830023,府中市宮町１-１-１０,Fuchuu shi Miyachou 1 - 1 - 10,139.4799,35.672245,0000-00-00,0000-00-00,0,2400124,1830023,Fuchuu shi,Tokyo to
2400125,1130321,分倍河原,Bubai kawara,,,24001,13,1830021,府中市片町２丁目,Fuchuu shi Katamachi 2 choume,139.468798,35.668493,0000-00-00,0000-00-00,0,2400125,1830021,Fuchuu shi,Tokyo to
2400126,2400126,中河原,Nakagawara,,,24001,13,1830034,府中市住吉町２-１-１６,Fuchuu shi Sumiyoshi chou 2 - 1 - 16,139.457602,35.659549,0000-00-00,0000-00-00,0,2400126,1830034,Fuchuu shi,Tokyo to
2400127,2400127,聖蹟桜ヶ丘,Seiseki Sakuragaoka,,,24001,13,2060011,東京都多摩市関戸一丁目10-10,Tokyo to Tama shi Sekido ichi choume 10 - 10,139.446979,35.650814,0000-00-00,0000-00-00,0,2400127,2060011,Tama shi,Tokyo to
2400128,2400128,百草園,Mogusaen,,,24001,13,1910033,日野市百草２０９,Hino shi hyakusou 209,139.431285,35.657362,0000-00-00,0000-00-00,0,2400128,1910033,Hino shi,Tokyo to
2400129,2400129,高幡不動,Takahata fudou,,,24001,13,1910031,日野市高幡１３９,Hino shi Takahata 139,139.412953,35.662361,0000-00-00,0000-00-00,0,2400129,1910031,Hino shi,Tokyo to
2400130,2400130,南平,Minami taira,,,24001,13,1910041,日野市南平６-９-３１,Hino shi Minami taira 6 - 9 - 31,139.392008,35.654559,0000-00-00,0000-00-00,0,2400130,1910041,Hino shi,Tokyo to
2400131,2400131,平山城址公園,Hirayama joushi kouen,,,24001,13,1910043,日野市平山５-１８-１０,Hino shi hirayama 5 - 18 - 10,139.379926,35.647371,0000-00-00,0000-00-00,0,2400131,1910043,Hino shi,Tokyo to
2400132,2400132,長沼,Naganuma,,,24001,13,1920907,八王子市長沼町７００,Hachiouji shi Naganumamachi 700,139.365849,35.642788,0000-00-00,0000-00-00,0,2400132,1920907,Hachiouji shi,Tokyo to
2400133,2400133,北野,Kitano,,,24001,13,1920911,八王子市打越町３３５-１,Hachiouji shida Koshi chou 335 - 1,139.354489,35.644479,0000-00-00,0000-00-00,0,2400133,1920911,Hachiouji shi,Tokyo to
2400134,2400134,京王八王子,Keiou Hachiouji,,,24001,13,1920046,八王子市明神町３-２７-１,Hachiouji shi Myoujinchou 3 - 27 - 1,139.343851,35.657416,0000-00-00,0000-00-00,0,2400134,1920046,Hachiouji shi,Tokyo to
2400201,2400118,調布,Choufu,,,24002,13,1820024,調布市布田４-３２-１,Choufu shi Nunota 4 - 32 - 1,139.543988,35.652181,0000-00-00,0000-00-00,0,2400201,1820024,Choufu shi,Tokyo to
2400202,2400202,京王多摩川,Keiou Tama kawa,,,24002,13,1820025,調布市多摩川４-４０-１,Choufu shi Tama kawa 4 - 40 - 1,139.536606,35.644499,0000-00-00,0000-00-00,0,2400202,1820025,Choufu shi,Tokyo to
2400203,2400203,京王稲田堤,Keiou Inadazutsumi,,,24002,14,2140001,川崎市多摩区菅４-１-１,Kawasaki shi Tama ku Suga 4 - 1 - 1,139.531099,35.633895,0000-00-00,0000-00-00,0,2400203,2140001,Kawasaki shi Tama ku,Kanagawa ken
2400204,2400204,京王よみうりランド,Keiou yomiuri land,,,24002,13,2060812,東京都稲城市矢野口,Tokyo to Inagi shi Yanokuchi,139.517597,35.632934,0000-00-00,0000-00-00,0,2400204,2060812,Inagi shi,Tokyo to
2400205,2400205,稲城,Inagi,,,24002,13,2060802,稲城市東長沼３１０８,Inagi shi Higashinaganuma 3108,139.500398,35.636166,0000-00-00,0000-00-00,0,2400205,2060802,Inagi shi,Tokyo to
2400206,2400206,若葉台,Wakaba dai,,,24002,14,2150035,川崎市麻生区黒川６０９,Kawasaki shi Asao ku Kurokawa 609,139.472189,35.619325,0000-00-00,0000-00-00,0,2400206,2150035,Kawasaki shi Asao ku,Kanagawa ken
2400207,2400207,京王永山,Keiou Nagayama,,,24002,13,2060025,多摩市永山１-１８-１,Tama shi Nagayama 1 - 18 - 1,139.448204,35.630102,0000-00-00,0000-00-00,0,2400207,2060025,Tama shi,Tokyo to
2400208,2400208,京王多摩センター,Keiou Tama center,,,24002,13,2060033,多摩市落合１-１０-２,Tama shi Ochiai 1 - 10 - 2,139.42402,35.62518,0000-00-00,0000-00-00,0,2400208,2060033,Tama shi,Tokyo to
2400209,2400209,京王堀之内,Keiou Horinouchi,,,24002,13,1920355,八王子市堀之内３-２４-４,Hachiouji shi Horinouchi 3 - 24 - 4,139.400314,35.624438,0000-00-00,0000-00-00,0,2400209,1920355,Hachiouji shi,Tokyo to
2400210,2400210,南大沢,Minamioosawa,,,24002,13,1920364,八王子市南大沢２-１-６,Hachiouji shi Minamioosawa 2 - 1 - 6,139.3798,35.6141,0000-00-00,0000-00-00,0,2400210,1920364,Hachiouji shi,Tokyo to
2400211,2400211,多摩境,Tama sakai,,,24002,13,1940212,町田市小山町２７１８-１,Machida shi Oyama chou 2718 - 1,139.366987,35.601826,0000-00-00,0000-00-00,0,2400211,1940212,Machida shi,Tokyo to
2400212,1130616,橋本,Hashimoto,,,24002,14,2520143,神奈川県相模原市緑区橋本六丁目1番25号,Kanagawa ken Sagamihara shi Midori ku Hashimoto roku choume 1 ban 25 gou,139.343226,35.595518,0000-00-00,0000-00-00,0,2400212,2520143,Sagamihara shi Midori ku,Kanagawa ken
2400301,2400133,北野,Kitano,,,24003,13,1920911,八王子市打越町３３５-１,Hachiouji shida Koshi chou 335 - 1,139.354489,35.644479,0000-00-00,0000-00-00,0,2400301,1920911,Hachiouji shi,Tokyo to
2400302,2400302,京王片倉,Keiou Katakura,,,24003,13,1920914,八王子市片倉町３４-９,Hachiouji shi Katakura machi 34 - 9,139.337035,35.644343,0000-00-00,0000-00-00,0,2400302,1920914,Hachiouji shi,Tokyo to
